id,name,height,date_of_birth,known_for_movies
nm0451762,Vera Kholodnaya,150,1893-08-05,
nm0451799,Eric Khoo,150,27-03-1965,
nm0452091,Reza Kianian,200,19-06-1951,
nm0452102,Abbas Kiarostami,200,22-06-1940,
nm0452105,Ivan Kiasashvili,150,04-11-1946,
nm0452161,Sandrine Kiberlain,200,25-02-1968,
nm0452190,Gordan Kicic,200,05-08-1977,
nm0452221,Jan Kidawa-Blonski,150,12-02-1953,
nm0452424,Kristian Kiehling,200,17-09-1976,
nm0452714,Oscar Kightley,150,,
nm0452831,Elsa Kikoïne,150,02-03-1977,
nm0452860,Rinko Kikuchi,200,06-01-1981,
nm0452963,Q orianka Kilcher,200,11-02-1990,
nm0452992,Edward Kilenyi,150,1884-01-25,
nm0453251,Peter Kilman,150,,
nm0453262,Jaak Kilmi,150,23-10-1973,
nm0453304,Patrick Kilpatrick,200,20-08-1949,
nm0453330,Nicole van Kilsdonk,150,18-05-1905,
nm0453440,Eui-sung Kim,150,17-12-1965,
nm0453448,Kap-su Kim,150,07-04-1957,
nm0453452,Ha-Neul Kang,200,21-02-1990,
nm0453476,Hye-su Kim,200,05-09-1970,
nm0453518,Jee-woon Kim,150,27-05-1964,
nm0453550,June Kyoto Lu,150,,
nm0453623,Myung-gon Kim,150,05-05-1905,
nm0453746,Yunjin Kim,200,07-11-1973,
nm0453953,Masud Kimiai,150,24-04-1905,
nm0454049,Kaneta Kimotsuki,200,15-11-1935,
nm0454064,Rachel Kimsey,200,28-08-1978,
nm0454085,Ichirô Kimura,150,,
nm0454114,Shinji Kimura,150,,
nm0454236,Richard Kind,200,22-11-1956,
nm0454448,Andrea King,200,01-02-1919,
nm0454513,Bradley King,200,1894-07-08,
nm0454716,Frank King,150,01-04-1913,
nm0454809,Jaime King,200,23-04-1979,
nm0455126,Paul King,150,14-07-1926,
nm0455181,Rey Malonzo,150,,
nm0455259,Scott King,150,19-05-1905,
nm0455394,Zalman King,150,23-05-1942,
nm0455659,Chad Crawford Kinkle,150,,
nm0455663,Laurence Kinlan,200,03-02-1983,
nm0455687,Melanie Kinnaman,150,18-12-1953,
nm0455767,Terry Kinney,200,29-01-1954,
nm0455895,Nikolai Kinski,150,30-07-1976,
nm0456030,Heide Kipp,200,12-11-1938,
nm0456077,Güven Kiraç,200,21-05-1905,
nm0456080,Erden Kiral,150,25-04-1905,
nm0456130,Christopher Kirby,150,,
nm0456186,Luke Kirby,200,29-06-1978,
nm0456417,Harumi Kiritachi,150,25-08-1942,
nm0456426,Sakari Kirjavainen,150,30-10-1960,
nm0456761,Tim Kirkpatrick,150,,
nm0457038,Nino Kirtadze,150,21-05-1905,
nm0457062,Dervla Kirwan,200,24-10-1971,
nm0457230,Masahiro Kishimoto,150,,
nm0457246,Ephraim Kishon,150,23-08-1924,
nm0457327,Cássia Kis,150,06-01-1958,
nm0457556,Kazuki Kitamura,200,17-07-1969,
nm0457557,Kazuo Kitamura,200,11-03-1927,
nm0457565,Ryûhei Kitamura,200,30-05-1969,
nm0457796,Tory Kittles,200,,
nm0457900,Mikko Kivinen,200,20-11-1957,
nm0457980,Saeko Kizuki,150,03-01-1966,
nm0458088,Diana Kjær,150,05-02-1945,
nm0458107,Palle Kjærulff-Schmidt,150,07-07-1931,
nm0458182,Thees Klahn,150,15-08-1948,
nm0458206,Thomas Klameth,150,07-03-1943,
nm0458251,Cédric Klapisch,150,04-09-1961,
nm0458290,Ljubinka Klaric,200,23-04-1978,
nm0458392,Damian Klaus,150,,
nm0458460,Burghart Klaußner,200,13-09-1949,
nm0458482,David Klawans,150,,
nm0458514,Martin Klebba,200,23-06-1969,
nm0458936,R. Martin Klein,150,01-10-1947,
nm0459030,Rudolf Klein-Rogge,200,1885-11-24,
nm0459152,Simone Kleinsma,150,08-05-1958,
nm0459350,Richard Kletter,150,,
nm0459693,Anja Kling,200,22-03-1970,
nm0459830,Zeno Klinker,150,18-02-1900,
nm0460120,Nicolas Klotz,150,,
nm0460141,Steve Kloves,200,18-03-1960,
nm0460165,Joel Klug,200,13-04-1972,
nm0460195,Garry Kluger,150,,
nm0460246,Pavel Klushantsev,150,25-02-1910,
nm0460408,Erika Peters,150,18-04-1905,
nm0460477,Evalyn Knapp,200,17-06-1906,
nm0460556,Anja Knauer,200,18-03-1979,
nm0460578,Herbert Knaup,200,23-03-1956,
nm0460700,Hermann Kner,150,1888-12-16,
nm0461025,Nic Knight,150,09-02-1981,
nm0461136,Keira Knightley,200,26-03-1985,
nm0461163,Elina Knihtilä,200,06-06-1971,
nm0461220,Jim Knobeloch,150,18-03-1950,
nm0461498,Beyoncé,200,04-09-1981,
nm0461615,Doris Nolan,200,14-07-1916,
nm0461658,Mickey Knox,200,24-12-1921,
nm0461679,Terence Knox,200,16-12-1946,
nm0461925,So-Young Ko,200,06-10-1972,
nm0461934,Alan Ko,150,22-01-1981,
nm0461940,Lawrence Ko,150,28-04-1977,
nm0461985,Akira Kobayashi,150,03-11-1937,
nm0462006,Kaoru Kobayashi,150,04-09-1951,
nm0462013,Keiju Kobayashi,200,23-11-1923,
nm0462073,Toshiko Kobayashi,150,06-04-1932,
nm0462116,Jeff Kober,200,18-12-1953,
nm0462367,Marianne Koch,150,19-08-1931,
nm0462407,Sebastian Koch,200,31-05-1962,
nm0462712,David Koechner,200,24-08-1962,
nm0462958,Nursel Köse,200,29-03-1961,
nm0463004,Vladimír Kolár,150,,
nm0463130,Imogen Kogge,200,08-02-1957,
nm0463199,Bob Koherr,200,,
nm0463316,Kunal Kohli,150,,
nm0463376,Gary Kohn,150,,
nm0463539,Manisha Koirala,200,16-08-1970,
nm0463581,Timo Koivusalo,200,31-10-1963,
nm0463590,Hiroshi Koizumi,200,12-08-1926,
nm0463662,Danny de Kok,150,,
nm0463669,Marja Kok,150,29-06-1944,
nm0463935,Kenneth Høiseth Kolberg,150,26-03-1964,
nm0464075,Padmini Kolhapure,200,01-11-1965,
nm0464383,Jan Jakub Kolski,150,29-01-1956,
nm0464398,Morten Kolstad,150,24-04-1905,
nm0464420,Sergey Koltakov,150,10-12-1955,
nm0464522,Jacek Koman,200,15-08-1956,
nm0464596,Sakyo Komatsu,150,28-01-1931,
nm0464678,Kazuo  Gaira  Komizu,150,14-12-1946,
nm0464715,Lakis Komninos,150,27-04-1905,
nm0464851,Régine Konckier,150,,
nm0464897,Masaomi Kondô,150,15-02-1942,
nm0464898,Masatake Kondô,150,,
nm0464961,Nikita Kondratyev,150,29-12-1915,
nm0465347,Mitsi Konstadara,150,,
nm0465484,Chuck Konzelman,150,13-05-1905,
nm0465615,Pim Koopman,150,11-03-1953,
nm0465659,Marie Kooyman,150,,
nm0465664,Thomas Kopache,200,17-10-1945,
nm0465896,Nurit Koppel,150,,
nm0465929,Isha Koppikar,200,19-09-1976,
nm0465959,Michael Kopsa,200,22-01-1956,
nm0465981,Svetlana Kopylova,150,22-02-1964,
nm0466015,Amir M. Korangy,150,,
nm0466109,Susan Korda,150,,
nm0466604,Alla Korot,150,01-11-1970,
nm0466635,Lauri Korpela,150,1891-10-15,
nm0466636,Tommi Korpela,200,23-08-1968,
nm0466901,Kitarô Kôsaka,150,28-02-1962,
nm0467094,Manca Kosir,150,03-03-1948,
nm0467170,Martin Kosleck,200,24-03-1904,
nm0467248,Yôko Kosono,150,,
nm0467275,Phillip Koss,150,,
nm0467601,Eric Kot,150,30-12-1966,
nm0467683,Rajan Kothari,150,,
nm0467732,Oded Kotler,150,05-05-1937,
nm0467811,Aleksandr Kott,150,22-02-1973,
nm0467836,Andrew Kotting,150,06-12-1958,
nm0467870,Petri Kotwica,150,17-05-1905,
nm0468042,Nikos Kourkoulos,200,05-12-1934,
nm0468279,Paul Koval,150,,
nm0468288,Ivan Koval-Samborsky,150,1893-09-16,
nm0468454,András Kovács,150,20-06-1925,
nm0468527,Adél Kováts,150,18-06-1962,
nm0468609,Bernard L. Kowalski,150,02-08-1929,
nm0468648,Waclaw Kowalski,150,02-05-1916,
nm0468659,Terra Vnesa,200,,
nm0468699,Akiko Koyama,150,27-01-1935,
nm0468711,Rikiya Koyama,200,18-12-1963,
nm0468837,Igor Kozhevnikov,150,,
nm0469103,Jeroen Krabbé,200,05-12-1944,
nm0469287,Hilde Krahl,150,10-01-1917,
nm0469398,Petar Kralj,150,04-04-1941,
nm0469455,Ann-Kathrin Kramer,200,04-04-1966,
nm0469650,Robert Kramer,150,22-06-1939,
nm0469999,Jason Krasucki,150,,
nm0470023,Martin Kratochvíl,150,22-05-1946,
nm0470182,Brian Krause,200,01-02-1969,
nm0470275,Willy Krause,150,04-08-1901,
nm0470680,Caleb Kreischer,150,,
nm0470971,John T. Kretchmer,150,23-07-1954,
nm0470981,Thomas Kretschmann,200,08-09-1962,
nm0471422,Shantikrishna,150,,
nm0471487,R. Krishnan,150,18-07-1909,
nm0471601,Anders Baasmo Christiansen,200,29-01-1976,
nm0471622,Stian Kristiansen,150,,
nm0472169,Ludovít Króner,150,19-12-1925,
nm0472277,Richard Kropf,200,14-03-1979,
nm0472545,Manfred Krug,150,08-02-1937,
nm0472595,Kelly Kruger,200,12-11-1982,
nm0472666,Evgeniya Kryukova,150,11-06-1971,
nm0473102,Monika Krzywkowska,150,23-02-1973,
nm0473308,Anatoli Ktorov,150,1898-04-24,
nm0473322,Kuan-Chung Ku,150,22-02-1955,
nm0473329,Shawn Ku,150,,
nm0473508,Ruth-Maria Kubitschek,200,02-08-1931,
nm0473549,Toshiyuki Kubooka,150,,
nm0473739,Zofia Kucówna,150,12-05-1933,
nm0473772,Karoliina Kudjoi,150,,
nm0473873,Cherami Leigh,200,19-07-1988,
nm0473936,Kurt Kuenne,150,24-10-1973,
nm0473950,Andrew Kuepper,150,,
nm0474025,Annika Kuhl,200,28-08-1975,
nm0474045,Hildegard Kuhlenberg,200,29-10-1948,
nm0474151,Rodolfo Kuhn,150,29-12-1934,
nm0474397,Arvo Kukumägi,150,09-08-1958,
nm0474415,Leonid Kulagin,150,07-06-1940,
nm0474566,Christopher Kulikowski,150,11-11-1964,
nm0474603,János Kulka,150,11-11-1958,
nm0474609,Atul Kulkarni,150,10-09-1965,
nm0474650,Maria Kulle,200,26-04-1960,
nm0474710,William J. Kulzer,150,,
nm0474774,Akshay Kumar,200,09-09-1967,
nm0474801,Dilip Kumar,200,11-12-1922,
nm0474850,Pradeep Kumar,150,04-01-1925,
nm0474855,Raaj Kumar,150,08-10-1926,
nm0474871,Sai Kumar,150,,
nm0474876,Sanjeev Kumar,200,09-07-1938,
nm0474940,Veena,200,04-07-1926,
nm0474955,Roger Kumble,150,28-05-1966,
nm0475165,Jun Kunimura,200,16-11-1955,
nm0475365,Nina Kunzendorf,200,10-11-1971,
nm0475411,Sakari Kuosmanen,200,06-09-1956,
nm0475549,Isao Kuraishi,150,01-04-1944,
nm0475632,Anatoli Kurchatkin,150,,
nm0475737,Kan ichi Kurita,150,03-03-1958,
nm0475905,Kiyoshi Kurosawa,150,19-07-1955,
nm0475938,Ranga Rao Kurra,150,,
nm0475982,Peter Kurth,200,04-04-1957,
nm0476106,Anna-Liisa Kurve,150,,
nm0476223,Takeshi Kusao,200,20-11-1965,
nm0476313,Anna Kushnirenko,150,,
nm0476322,John Kusiak,150,,
nm0476334,Fikret Kuskan,150,22-04-1965,
nm0476509,Hüseyin Kutman,150,20-08-1930,
nm0476518,Eric Kutner,150,,
nm0476544,Yuriy Kutsenko,200,20-05-1967,
nm0476643,Matleena Kuusniemi,150,24-09-1973,
nm0476675,Miyuki Kuwano,150,17-07-1942,
nm0476885,Adia Kuznetzoff,150,1889-04-06,
nm0477041,Kyung-taek Kwak,150,23-05-1966,
nm0477093,Chun Yang,150,25-09-1935,
nm0477102,Stanley Kwan,150,09-10-1957,
nm0477107,Tak-Hing Kwan,150,19-03-1905,
nm0477127,Ryan Kwanten,200,28-11-1976,
nm0477187,Michal Kwiecinski,150,01-05-1951,
nm0477209,Aaron Kwok,200,26-10-1965,
nm0477751,Zsolt Kézdi-Kovács,150,01-06-1936,
nm0477767,Akitake Kôno,150,25-03-1905,
nm0477871,Kylli Köngäs,150,15-11-1962,
nm0477910,Ralf König,150,08-08-1960,
nm0477948,Günther Köpf,150,,
nm0478172,Karsten Kiilerich,150,,
nm0478202,Aline Küppenheim,150,10-08-1969,
nm0478286,John L Ecuyer,150,15-11-1966,
nm0478418,Bruce La Bruce,200,03-01-1964,
nm0478713,Jean-Claude La Marre,150,,
nm0478862,Elizza La Porta,150,01-03-1902,
nm0479260,Aare Laanemets,150,06-02-1954,
nm0479516,Lotfy Labib,150,19-09-1938,
nm0479583,Jean Laborde,150,09-12-1918,
nm0479886,Hilton Lacerda,150,18-05-1905,
nm0479984,Gilbert Lachance,150,18-06-1964,
nm0480038,Fariborz Lachini,150,02-05-1905,
nm0480097,Simon Lack,150,19-12-1915,
nm0480108,Beth Lacke,150,10-12-1974,
nm0480465,Jordan Ladd,200,14-01-1975,
nm0480524,Chantal Ladesou,150,05-05-1948,
nm0481024,Roc LaFortune,200,21-12-1956,
nm0481153,Afonso Lagarto,150,17-12-1985,
nm0481195,Rudi Lagemann,150,13-05-1905,
nm0481456,Alicia Laguna,150,,
nm0481708,Alice Lau,150,,
nm0481714,Me Me Lai,200,05-05-1905,
nm0482228,Mohammed Lakhdar-Hamina,150,26-02-1934,
nm0482309,Lal,150,,
nm0482320,Mohanlal,200,21-05-1960,
nm0482452,MJ Lallo,150,02-02-1946,
nm0482592,Dante Lam,150,,
nm0482628,Ka Tung Lam,200,21-09-1967,
nm0482642,King-Kong Lam,150,,
nm0482662,Meg Lam,150,,
nm0482695,Suet Lam,150,08-07-1964,
nm0482851,Phil LaMarr,200,24-01-1967,
nm0482881,Fernando Lamas,200,09-01-1916,
nm0483036,Hugh Lambe,150,,
nm0483173,Jack Lambert,150,13-04-1920,
nm0483327,Vincent Lambert,150,,
nm0483499,Laurence Lamers,150,27-02-1965,
nm0483608,Anthony LaMolinara,150,,
nm0483776,Martin Lamotte,200,02-06-1947,
nm0484051,Hsiao-Lao Lin,150,,
nm0484123,David Lancaster,150,,
nm0484307,Micheline Lanctôt,150,12-05-1947,
nm0484397,Miguel Ángel Landa,150,04-11-1938,
nm0484645,Lew Landers,150,02-01-1901,
nm0485011,Nelson Landrieu,150,06-07-1949,
nm0485107,Samuel Landry,150,,
nm0485176,Örjan Landström,150,08-03-1965,
nm0485226,Allan Lane,200,22-09-1909,
nm0485273,Charles Lane,150,26-12-1953,
nm0485376,Jennifer Lane,150,,
nm0485531,Robin Lane,150,,
nm0485567,Stephanie Lane,150,,
nm0485585,Mia Coco,150,,
nm0485810,Katherine Kelly Lang,200,25-07-1961,
nm0486040,Libby Langdon,200,,
nm0486225,Jack Langedijk,150,,
nm0486433,Jørgen Langhelle,150,18-08-1965,
nm0486590,Lisa Langlois,200,15-03-1959,
nm0486592,Madeleine Langlois,150,,
nm0486643,Dunja Lango,150,27-11-1941,
nm0486728,Brooke Langton,200,27-11-1970,
nm0486773,Douglas Langway,150,,
nm0486847,Katarzyna Laniewska,150,20-06-1933,
nm0486905,Kim Lankford,150,14-06-1954,
nm0487025,Vasiliy Lanovoy,200,16-01-1934,
nm0487135,Lucrezia Lante della Rovere,150,19-07-1966,
nm0487406,Daniel Lapaine,200,24-05-1905,
nm0487457,Michel Laperrière,150,03-06-1958,
nm0488081,Chris Larsen,150,,
nm0488377,Stevan Larner,150,06-02-1930,
nm0488465,Martin Larocque,150,16-07-1969,
nm0488647,Lisa Larrivee,150,,
nm0488874,Oscar Larsen,150,1887-09-11,
nm0488892,Ronnie Larsen,150,14-02-1969,
nm0489107,Tom Larson,150,,
nm0489284,Stig Larsson,150,20-07-1955,
nm0489425,Martin LaSalle,150,18-04-1905,
nm0489739,Gloria Laso,150,,
nm0489837,Louise Lasser,200,11-04-1939,
nm0489989,Kálmán Latabár,150,24-11-1902,
nm0490224,Frank Latimore,150,28-09-1925,
nm0490487,Andrew Lau,150,04-04-1960,
nm0490489,Andy Lau,200,27-09-1961,
nm0490492,Tony Liu,200,07-02-1952,
nm0490500,Carina Lau,200,08-12-1964,
nm0490513,Ching Wan Lau,200,16-02-1964,
nm0490551,Hung-Chuen Lau,150,,
nm0490573,Kar-Yung Lau,150,,
nm0490613,Linda Jui-Chi Liu,150,09-12-1960,
nm0490623,Dan Lau,200,18-12-1945,
nm0490702,Chantal Lauby,200,23-03-1948,
nm0490734,Philippe Laudenbach,150,31-01-1936,
nm0491259,Mélanie Laurent,200,21-02-1983,
nm0491270,Pierre Laurent,150,26-06-1912,
nm0491286,Fabrizio Laurenti,150,09-05-1905,
nm0491321,Chyna,200,27-12-1969,
nm0491426,Lucie Laurier,200,19-03-1975,
nm0491596,Heiner Lauterbach,200,10-04-1953,
nm0491700,Lavadora,150,,
nm0491777,Denis Lavant,200,17-06-1961,
nm0491952,Larry Laverty,150,30-06-1959,
nm0492100,Lily Lavina,150,,
nm0492239,Boris Lavrenyev,150,1891-07-17,
nm0492249,Konstantin Lavronenko,150,20-04-1961,
nm0492300,Bruce Law,150,,
nm0492345,Katrina Law,200,30-09-1985,
nm0492373,Phyllida Law,200,08-05-1932,
nm0492549,Harold Lawlor,150,24-03-1905,
nm0492594,Jody Lawrance,150,19-10-1930,
nm0492620,Andrew Lawrence,200,12-01-1988,
nm0492687,Colin Lawrence,200,07-09-1970,
nm0492837,John Lawrence,150,,
nm0492856,Josie Lawrence,200,06-06-1959,
nm0492903,Mady Lawrence,150,,
nm0492924,Mark Christopher Lawrence,200,22-05-1964,
nm0492932,Matthew Lawrence,200,11-02-1980,
nm0492940,Michael Lawrence,150,,
nm0493005,Rosina Lawrence,200,30-12-1912,
nm0493027,Stephanie Lawrence,150,16-12-1949,
nm0493257,Josh Lawson,200,22-07-1981,
nm0493418,Maricel Laxa,150,,
nm0493622,Marcia Layton,150,,
nm0494094,Paul Le Blanc,150,,
nm0494204,Bernard Le Coq,150,25-09-1950,
nm0494270,Véronique Le Flaguais,150,30-11-1947,
nm0494355,Philippe Le Guay,150,22-10-1956,
nm0494438,Howard Le May,150,,
nm0494504,Anne Le Ny,150,16-12-1962,
nm0494565,Dominique Le Rigoleur,150,18-02-1949,
nm0494892,Viv Leacock,200,20-04-1974,
nm0495075,Leandra Leal,200,08-09-1982,
nm0495095,Sharon Leal,200,17-10-1972,
nm0495194,Sally Lear,150,,
nm0495701,Isabelle Leblanc,150,,
nm0495959,Monique Lebrun,150,,
nm0496473,Francis Lederer,200,1899-11-06,
nm0496499,Jacques Lederlin,150,,
nm0496932,Byung-Hun Lee,200,12-07-1970,
nm0497195,Dragon Lee,150,23-04-1905,
nm0497215,Elizabeth Wang-Lee,150,,
nm0497362,Han-wi Lee,150,,
nm0497394,Heung Kam Lee,150,13-04-1905,
nm0497423,Ida Lee,150,,
nm0497493,Ji-eun Lee,200,28-08-1969,
nm0497578,Joie Lee,150,22-06-1962,
nm0497631,Jung-jae Lee,200,15-03-1973,
nm0497702,Kwang-hoon Lee,150,12-05-1905,
nm0497710,Kyeong-yeong Lee,150,12-12-1960,
nm0497763,Lily Li,150,14-06-1950,
nm0497826,Mark Lee,200,11-05-1905,
nm0497834,Mark Lee,150,16-10-1968,
nm0498064,Raymond Lee,150,,
nm0498071,Reisen Ri,150,25-03-1942,
nm0498133,Robert N. Lee,150,1890-05-12,
nm0498165,RonReaco Lee,150,30-05-1905,
nm0498174,Rowland V. Lee,150,1891-09-06,
nm0498181,Ruta Lee,200,30-05-1935,
nm0498189,Sam Lee,200,27-09-1975,
nm0498247,Sheryl Lee,200,22-04-1967,
nm0498280,Stephen Lee,200,11-11-1955,
nm0498304,Suh-Goon Lee,150,28-05-1905,
nm0498527,Michel Leeb,200,23-04-1947,
nm0498655,Jacolyn Leeman,150,,
nm0498677,Bart van Leemputten,150,,
nm0498722,Dominic Lees,150,,
nm0498738,Robert Lees,150,10-07-1912,
nm0498799,Hisako Tsukuba,150,01-06-1939,
nm0498808,Elena Leeve,200,01-02-1983,
nm0498851,Alan Lefebvre,150,,
nm0499196,Alejandro Legaspi,150,,
nm0499315,Alison Leggatt,200,07-02-1904,
nm0499323,Michael Legge,150,11-12-1978,
nm0499448,Gilles Legrand,150,16-10-1958,
nm0499614,Ari Lehman,200,02-05-1965,
nm0500038,Ron Leibman,200,11-10-1937,
nm0500148,Don Leifert,150,27-02-1951,
nm0500284,Rowland Leigh,200,16-05-1902,
nm0500296,Steven Vincent Leigh,150,10-08-1964,
nm0500404,Stein Leikanger,150,,
nm0500588,Frederick Leister,150,1885-12-01,
nm0500988,Claude Lelouch,150,30-10-1937,
nm0501168,Guillaume Lemay-Thivierge,200,28-02-1976,
nm0501256,Valérie Lemercier,200,09-03-1964,
nm0501326,Hannu Leminen,150,05-01-1910,
nm0501341,Michel Lemire,150,,
nm0501419,James Lemmo,150,02-05-1905,
nm0501460,Emmanuel Lemoine,150,07-05-1905,
nm0501729,Robert Lence,150,,
nm0501837,Vanessa Lengies,200,21-07-1985,
nm0501902,Paul Leni,150,1885-07-08,
nm0502015,Harry Lennix,200,16-11-1964,
nm0502073,Thomas Lennon,200,09-08-1970,
nm0502229,Leib Lensky,150,15-12-1903,
nm0502412,Edoardo Leo,150,21-04-1972,
nm0502415,Frank Leo,150,21-07-1935,
nm0502425,Melissa Leo,200,14-09-1960,
nm0502567,Arthur H. Leonard,150,,
nm0502671,Joshua Leonard,200,17-06-1975,
nm0502813,Marco Leonardi,200,14-11-1971,
nm0502954,John R. Leonetti,150,04-07-1956,
nm0503059,Dimitri Leonidas,150,14-11-1987,
nm0503086,Andrey Leonov,150,15-06-1959,
nm0503122,Eugenie Leontovich,200,21-03-1900,
nm0503234,John Lepard,150,,
nm0503254,Bernd Lepel,150,27-04-1905,
nm0503351,Gabriella Lepori,150,,
nm0503411,Catherine Leprince,150,17-03-1956,
nm0503567,Logan Lerman,200,19-01-1992,
nm0503624,Ken Lerner,200,27-05-1948,
nm0503706,Marie Leroux,150,,
nm0504064,Bethel Leslie,150,03-08-1929,
nm0504405,Benoît Lestang,150,14-12-1964,
nm0504562,Pierre Lestringuez,150,1889-10-17,
nm0504641,François Leterrier,150,26-05-1929,
nm0504897,Tony Chiu-Wai Leung,200,27-06-1962,
nm0504899,Tony Ka Fai Leung,200,01-02-1958,
nm0504942,Gigi Leung,200,25-03-1976,
nm0505115,Carlo Leva,150,,
nm0505610,Henry Levin,150,05-06-1909,
nm0505616,Irving H. Levin,150,08-09-1921,
nm0505764,Anna Levine,150,18-09-1953,
nm0505934,Richard Levine,150,,
nm0505949,Samm Levine,200,12-03-1982,
nm0505971,Ted Levine,200,29-05-1957,
nm0506140,Ken Levison,150,,
nm0506339,Assi Levy,150,28-09-1969,
nm0506442,I. Robert Levy,150,,
nm0506461,Jefery Levy,200,21-05-1958,
nm0506518,Lorraine Lévy,150,,
nm0506576,Patrick Levy,150,06-10-1960,
nm0506681,Jennie Lew Tugend,150,,
nm0506816,Frank Lewin,150,27-03-1925,
nm0506898,Albert Lewis,150,1884-03-15,
nm0507010,Carol Lewis,150,,
nm0507017,Carroll Lewis,150,,
nm0507073,Damian Lewis,200,11-02-1971,
nm0507185,Everett Lewis,150,,
nm0507207,Gary Lewis,200,11-05-1905,
nm0507314,Jason Lewis,200,25-06-1971,
nm0507390,Joseph H. Lewis,150,06-04-1907,
nm0507456,Leigh Lewis,150,,
nm0507650,Reg Lewis,150,23-01-1936,
nm0507690,Robert Michael Lewis,150,,
nm0507786,Taj Lewis,150,,
nm0508157,Sara Lezana,150,05-03-1948,
nm0508200,Vicente Leñero,150,09-06-1933,
nm0508208,Fernando León de Aranoa,200,26-05-1968,
nm0508293,Thierry Lhermitte,200,24-11-1952,
nm0508680,Hui-Jen Liao,150,29-12-1970,
nm0508695,Pavlos Liaros,150,,
nm0508729,Renato Libassi,150,,
nm0509032,Max Avery Lichtenstein,150,,
nm0509258,Anki Lidén,150,05-04-1947,
nm0509263,Nikolaj Lie Kaas,200,22-05-1973,
nm0509583,Jan Josef Liefers,200,08-08-1964,
nm0509608,Dagmar Liekens,150,09-06-1969,
nm0510018,Winnie Lightner,200,1899-09-17,
nm0510106,Meri Lii,150,29-04-1905,
nm0510205,Ronald Liles,150,03-04-1905,
nm0510233,Jean-Paul Lilienfeld,150,17-07-1962,
nm0510294,Ottilie A. Liljencrantz,150,1876-01-19,
nm0510486,Lily,200,17-02-1952,
nm0510681,Mauro Lima,150,20-05-1905,
nm0510816,Jean-Pierre Limosin,150,04-07-1949,
nm0510825,Hannelene Limpach,150,,
nm0510950,Sandra Kwan Yue Ng,150,02-08-1965,
nm0510955,Hsiu-Ling Lin,150,18-07-1966,
nm0511000,José María Linares-Rivas,200,17-03-1901,
nm0511264,Sarah Lind,200,22-07-1982,
nm0511277,Boguslaw Linda,200,27-06-1952,
nm0511604,Hal Linden,200,20-03-1931,
nm0511825,Göran Lindgren,150,05-11-1927,
nm0511849,Michael Lindgren,150,14-03-1978,
nm0511856,Peter Lindgren,150,13-12-1915,
nm0512071,Vincent Lindon,150,15-07-1959,
nm0512165,Jenny Lindroth,150,25-12-1979,
nm0512284,Norman Lindsay,150,1879-02-23,
nm0512746,Van Ling,150,16-05-1905,
nm0512850,Gregory Linington,200,,
nm0512934,Hamish Linklater,200,07-07-1976,
nm0512950,Jukka Linkola,150,21-07-1955,
nm0513089,Edilson Lino,150,,
nm0513165,Art Linson,150,16-03-1942,
nm0513190,Derek de Lint,200,17-07-1950,
nm0513271,Larry Linville,200,29-09-1939,
nm0513281,Alex D. Linz,200,03-01-1989,
nm0513285,Peter Linz,150,28-06-1967,
nm0513298,Helga Liné,200,14-07-1931,
nm0513463,Marta Lipinska,150,14-05-1940,
nm0513598,David Lipper,200,,
nm0513964,LisaRaye McCoy,200,23-09-1966,
nm0514539,David Little,150,21-03-1937,
nm0514546,Dwight H. Little,150,13-01-1956,
nm0514633,Michele Little,150,,
nm0514660,Russ Little,150,,
nm0514719,Beth Littleford,200,17-07-1968,
nm0514802,Leonardo Litton,150,,
nm0514897,Bingjian Liu,150,16-10-1963,
nm0514961,Kai Chi Liu,150,07-04-1954,
nm0515149,Alen Liveric,150,20-05-1905,
nm0515292,Robert Livingston,200,09-12-1904,
nm0515296,Ron Livingston,200,05-06-1967,
nm0515491,Carlo Lizzani,150,03-04-1922,
nm0515753,Robert Llewellyn,200,10-03-1956,
nm0515778,Isabel Libossart,150,,
nm0516294,Ellen Lo,150,,
nm0516360,Ken Loach,150,17-06-1936,
nm0516652,Bruno Lochet,150,18-10-1959,
nm0516994,Margaret Lockwood,200,15-09-1916,
nm0517059,Anne Marie DeLuise,200,03-08-1969,
nm0517491,Oliver Loftéen,150,12-04-1979,
nm0517638,Paul Logan,200,15-10-1973,
nm0517672,Veronica Logan,150,22-05-1969,
nm0517769,Ilias Logothetis,150,15-04-1938,
nm0517818,Gerard Lohan,150,,
nm0518085,Kristanna Loken,200,08-10-1979,
